cat,cat_,scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
46,35,1,Admin-0 country,2.000000000000000,Italy,ITA,0.000000000000000,2.000000000000000,Sovereign country,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6.000000000000000,7.000000000000000,8.000000000000000,7.000000000000000,58126212.000000000000000,1823000.000000000000000,-99.000000000000000,2012.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,IT,ITA,380,380,IT,ITA,-99.000000000000000,ITA,ITA,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
47,35,1,Admin-0 country,2.000000000000000,Italy,ITA,0.000000000000000,2.000000000000000,Sovereign country,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6.000000000000000,7.000000000000000,8.000000000000000,7.000000000000000,58126212.000000000000000,1823000.000000000000000,-99.000000000000000,2012.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,IT,ITA,380,380,IT,ITA,-99.000000000000000,ITA,ITA,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
48,35,1,Admin-0 country,2.000000000000000,Italy,ITA,0.000000000000000,2.000000000000000,Sovereign country,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6.000000000000000,7.000000000000000,8.000000000000000,7.000000000000000,58126212.000000000000000,1823000.000000000000000,-99.000000000000000,2012.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,IT,ITA,380,380,IT,ITA,-99.000000000000000,ITA,ITA,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
49,35,1,Admin-0 country,2.000000000000000,Italy,ITA,0.000000000000000,2.000000000000000,Sovereign country,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6.000000000000000,7.000000000000000,8.000000000000000,7.000000000000000,58126212.000000000000000,1823000.000000000000000,-99.000000000000000,2012.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,IT,ITA,380,380,IT,ITA,-99.000000000000000,ITA,ITA,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
51,37,1,Admin-0 country,4.000000000000000,Jordan,JOR,0.000000000000000,2.000000000000000,Sovereign country,Jordan,JOR,0.000000000000000,Jordan,JOR,0.000000000000000,Jordan,JOR,0.000000000000000,Jordan,Jordan,JOR,Jordan,,Jord.,J,Hashemite Kingdom of Jordan,,,,Jordan,,5.000000000000000,3.000000000000000,4.000000000000000,4.000000000000000,6342948.000000000000000,31610.000000000000000,-99.000000000000000,2004.000000000000000,-99.000000000000000,6. Developing region,3. Upper middle income,-99.000000000000000,,JO,JOR,400,400,JO,JOR,-99.000000000000000,JOR,JOR,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Middle East & North Africa,6.000000000000000,6.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
53,49,3,Admin-0 country,5.000000000000000,Malta,MLT,0.000000000000000,2.000000000000000,Sovereign country,Malta,MLT,0.000000000000000,Malta,MLT,0.000000000000000,Malta,MLT,0.000000000000000,Malta,Malta,MLT,Malta,,Malta,M,Republic of Malta,,,,Malta,,1.000000000000000,4.000000000000000,1.000000000000000,8.000000000000000,405165.000000000000000,9962.000000000000000,-99.000000000000000,2005.000000000000000,-99.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.000000000000000,,MT,MLT,470,470,MT,MLT,-99.000000000000000,MLT,MLT,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Middle East & North Africa,5.000000000000000,5.000000000000000,5.000000000000000,3.000000000000000,1.000000000000000
55,51,1,Admin-0 country,5.000000000000000,Netherlands,NL1,1.000000000000000,2.000000000000000,Country,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,16715999.000000000000000,672000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NL,NLD,528,528,NL,NLD,-99.000000000000000,NLD,NLD,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
56,51,1,Admin-0 country,5.000000000000000,Netherlands,NL1,1.000000000000000,2.000000000000000,Country,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,16715999.000000000000000,672000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NL,NLD,528,528,NL,NLD,-99.000000000000000,NLD,NLD,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
57,51,1,Admin-0 country,5.000000000000000,Netherlands,NL1,1.000000000000000,2.000000000000000,Country,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,16715999.000000000000000,672000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NL,NLD,528,528,NL,NLD,-99.000000000000000,NLD,NLD,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
58,51,1,Admin-0 country,5.000000000000000,Netherlands,NL1,1.000000000000000,2.000000000000000,Country,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,16715999.000000000000000,672000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NL,NLD,528,528,NL,NLD,-99.000000000000000,NLD,NLD,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
59,52,1,Admin-0 country,3.000000000000000,Norway,NOR,0.000000000000000,2.000000000000000,Sovereign country,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,Norway,NOR,Norway,,Nor.,N,Kingdom of Norway,,,,Norway,,5.000000000000000,3.000000000000000,8.000000000000000,12.000000000000000,4676305.000000000000000,276400.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NO,NOR,578,578,NO,NOR,-99.000000000000000,NOR,NOR,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
61,52,1,Admin-0 country,3.000000000000000,Norway,NOR,0.000000000000000,2.000000000000000,Sovereign country,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,Norway,NOR,Norway,,Nor.,N,Kingdom of Norway,,,,Norway,,5.000000000000000,3.000000000000000,8.000000000000000,12.000000000000000,4676305.000000000000000,276400.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NO,NOR,578,578,NO,NOR,-99.000000000000000,NOR,NOR,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
62,52,1,Admin-0 country,3.000000000000000,Norway,NOR,0.000000000000000,2.000000000000000,Sovereign country,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,Norway,NOR,Norway,,Nor.,N,Kingdom of Norway,,,,Norway,,5.000000000000000,3.000000000000000,8.000000000000000,12.000000000000000,4676305.000000000000000,276400.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NO,NOR,578,578,NO,NOR,-99.000000000000000,NOR,NOR,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
64,52,1,Admin-0 country,3.000000000000000,Norway,NOR,0.000000000000000,2.000000000000000,Sovereign country,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,Norway,NOR,Norway,,Nor.,N,Kingdom of Norway,,,,Norway,,5.000000000000000,3.000000000000000,8.000000000000000,12.000000000000000,4676305.000000000000000,276400.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NO,NOR,578,578,NO,NOR,-99.000000000000000,NOR,NOR,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
66,57,1,Admin-0 country,2.000000000000000,Russia,RUS,0.000000000000000,2.000000000000000,Sovereign country,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,Russian Federation,RUS,Russia,,Rus.,RUS,Russian Federation,,,,Russian Federation,,2.000000000000000,5.000000000000000,7.000000000000000,7.000000000000000,140041247.000000000000000,2266000.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,3. Emerging region: BRIC,3. Upper middle income,-99.000000000000000,,RU,RUS,643,643,RU,RUS,-99.000000000000000,RUS,RUS,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,6.000000000000000,18.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
67,57,1,Admin-0 country,2.000000000000000,Russia,RUS,0.000000000000000,2.000000000000000,Sovereign country,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,Russian Federation,RUS,Russia,,Rus.,RUS,Russian Federation,,,,Russian Federation,,2.000000000000000,5.000000000000000,7.000000000000000,7.000000000000000,140041247.000000000000000,2266000.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,3. Emerging region: BRIC,3. Upper middle income,-99.000000000000000,,RU,RUS,643,643,RU,RUS,-99.000000000000000,RUS,RUS,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,6.000000000000000,18.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
70,63,1,Admin-0 country,3.000000000000000,Sweden,SWE,0.000000000000000,2.000000000000000,Sovereign country,Sweden,SWE,0.000000000000000,Sweden,SWE,0.000000000000000,Sweden,SWE,0.000000000000000,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1.000000000000000,4.000000000000000,2.000000000000000,4.000000000000000,9059651.000000000000000,344300.000000000000000,-99.000000000000000,-99.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,SE,SWE,752,752,SE,SWE,-99.000000000000000,SWE,SWE,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
71,63,1,Admin-0 country,3.000000000000000,Sweden,SWE,0.000000000000000,2.000000000000000,Sovereign country,Sweden,SWE,0.000000000000000,Sweden,SWE,0.000000000000000,Sweden,SWE,0.000000000000000,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1.000000000000000,4.000000000000000,2.000000000000000,4.000000000000000,9059651.000000000000000,344300.000000000000000,-99.000000000000000,-99.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,SE,SWE,752,752,SE,SWE,-99.000000000000000,SWE,SWE,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
74,24,1,Admin-0 country,5.000000000000000,Georgia,GEO,0.000000000000000,2.000000000000000,Sovereign country,Georgia,GEO,0.000000000000000,Georgia,GEO,0.000000000000000,Georgia,GEO,0.000000000000000,Georgia,Georgia,GEO,Georgia,,Geo.,GE,Georgia,,,,Georgia,,5.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,4615807.000000000000000,21510.000000000000000,-99.000000000000000,2002.000000000000000,-99.000000000000000,6. Developing region,4. Lower middle income,-99.000000000000000,,GE,GEO,268,268,GE,GEO,-99.000000000000000,GEO,GEO,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
72,35,1,Admin-0 country,2.000000000000000,Italy,ITA,0.000000000000000,2.000000000000000,Sovereign country,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6.000000000000000,7.000000000000000,8.000000000000000,7.000000000000000,58126212.000000000000000,1823000.000000000000000,-99.000000000000000,2012.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,IT,ITA,380,380,IT,ITA,-99.000000000000000,ITA,ITA,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
73,68,6,Admin-0 country,6.000000000000000,Vatican,VAT,0.000000000000000,2.000000000000000,Sovereign country,Vatican,VAT,0.000000000000000,Vatican,VAT,0.000000000000000,Vatican,VAT,0.000000000000000,Vatican,Vatican,VAT,Vatican,,Vat.,V,State of the Vatican City,,,,Vatican (Holy Sea),Holy Sea,1.000000000000000,3.000000000000000,4.000000000000000,2.000000000000000,832.000000000000000,355.000000000000000,0.000000000000000,-99.000000000000000,0.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,0.000000000000000,,VA,VAT,336,336,-99,-99,-99.000000000000000,VAT,VAT,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,4.000000000000000,1.000000000000000
85,55,1,Admin-0 country,5.000000000000000,Israel,ISR,1.000000000000000,2.000000000000000,Disputed,Palestine,PSX,0.000000000000000,Palestine,PSX,0.000000000000000,Palestine,PSX,0.000000000000000,Palestine,Palestine,PSX,Palestine,,Pal.,PAL,West Bank and Gaza,,Partial self-admin.,Partial self-admin.,Palestine (West Bank and Gaza),,3.000000000000000,2.000000000000000,5.000000000000000,8.000000000000000,4119083.000000000000000,11950.770000000000437,-99.000000000000000,2007.000000000000000,-99.000000000000000,6. Developing region,4. Lower middle income,-99.000000000000000,,PS,PSE,275,275,GZ,WBG,-99.000000000000000,PSE,PSX,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Middle East & North Africa,9.000000000000000,9.000000000000000,4.000000000000000,-99.000000000000000,-99.000000000000000
96,66,1,Admin-0 country,2.000000000000000,Turkey,TUR,0.000000000000000,2.000000000000000,Sovereign country,Turkey,TUR,0.000000000000000,Turkey,TUR,0.000000000000000,Turkey,TUR,0.000000000000000,Turkey,Turkey,TUR,Turkey,,Tur.,TR,Republic of Turkey,,,,Turkey,,6.000000000000000,3.000000000000000,8.000000000000000,4.000000000000000,76805524.000000000000000,902700.000000000000000,-99.000000000000000,2000.000000000000000,-99.000000000000000,4. Emerging region: MIKT,3. Upper middle income,-99.000000000000000,,TR,TUR,792,792,TR,TUR,-99.000000000000000,TUR,TUR,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
125,17,1,Admin-0 country,3.000000000000000,Algeria,DZA,0.000000000000000,2.000000000000000,Sovereign country,Algeria,DZA,0.000000000000000,Algeria,DZA,0.000000000000000,Algeria,DZA,0.000000000000000,Algeria,Algeria,DZA,Algeria,,Alg.,DZ,People's Democratic Republic of Algeria,,,,Algeria,,5.000000000000000,1.000000000000000,6.000000000000000,3.000000000000000,34178188.000000000000000,232900.000000000000000,-99.000000000000000,2008.000000000000000,-99.000000000000000,6. Developing region,3. Upper middle income,-99.000000000000000,,DZ,DZA,012,012,DZ,DZA,-99.000000000000000,DZA,DZA,-99.000000000000000,-99.000000000000000,Africa,Africa,Northern Africa,Middle East & North Africa,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
134,32,1,Admin-0 country,3.000000000000000,Iraq,IRQ,0.000000000000000,2.000000000000000,Sovereign country,Iraq,IRQ,0.000000000000000,Iraq,IRQ,0.000000000000000,Iraq,IRQ,0.000000000000000,Iraq,Iraq,IRQ,Iraq,,Iraq,IRQ,Republic of Iraq,,,,Iraq,,1.000000000000000,4.000000000000000,3.000000000000000,1.000000000000000,31129225.000000000000000,103900.000000000000000,-99.000000000000000,1997.000000000000000,-99.000000000000000,6. Developing region,4. Lower middle income,-99.000000000000000,,IQ,IRQ,368,368,IQ,IRQ,-99.000000000000000,IRQ,IRQ,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Middle East & North Africa,4.000000000000000,4.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
337,6,1,Admin-0 country,5.000000000000000,Azerbaijan,AZE,0.000000000000000,2.000000000000000,Sovereign country,Azerbaijan,AZE,0.000000000000000,Azerbaijan,AZE,0.000000000000000,Azerbaijan,AZE,0.000000000000000,Azerbaijan,Azerbaijan,AZE,Azerbaijan,,Aze.,AZ,Republic of Azerbaijan,,,,Azerbaijan,,1.000000000000000,6.000000000000000,5.000000000000000,8.000000000000000,8238672.000000000000000,77610.000000000000000,-99.000000000000000,2009.000000000000000,-99.000000000000000,6. Developing region,3. Upper middle income,-99.000000000000000,,AZ,AZE,031,031,AZ,AZE,-99.000000000000000,AZE,AZE,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Europe & Central Asia,10.000000000000000,10.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
449,6,1,Admin-0 country,5.000000000000000,Azerbaijan,AZE,0.000000000000000,2.000000000000000,Sovereign country,Azerbaijan,AZE,0.000000000000000,Azerbaijan,AZE,0.000000000000000,Azerbaijan,AZE,0.000000000000000,Azerbaijan,Azerbaijan,AZE,Azerbaijan,,Aze.,AZ,Republic of Azerbaijan,,,,Azerbaijan,,1.000000000000000,6.000000000000000,5.000000000000000,8.000000000000000,8238672.000000000000000,77610.000000000000000,-99.000000000000000,2009.000000000000000,-99.000000000000000,6. Developing region,3. Upper middle income,-99.000000000000000,,AZ,AZE,031,031,AZ,AZE,-99.000000000000000,AZE,AZE,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Europe & Central Asia,10.000000000000000,10.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
456,59,3,Admin-0 country,6.000000000000000,San Marino,SMR,0.000000000000000,2.000000000000000,Sovereign country,San Marino,SMR,0.000000000000000,San Marino,SMR,0.000000000000000,San Marino,SMR,0.000000000000000,San Marino,San Marino,SMR,San Marino,,S.M.,RSM,Republic of San Marino,,,,San Marino,,2.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,30324.000000000000000,1662.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.000000000000000,,SM,SMR,674,674,SM,SMR,-99.000000000000000,SMR,SMR,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,10.000000000000000,10.000000000000000,4.000000000000000,5.000000000000000,1.000000000000000
45,31,1,Admin-0 country,2.000000000000000,Iran,IRN,0.000000000000000,2.000000000000000,Sovereign country,Iran,IRN,0.000000000000000,Iran,IRN,0.000000000000000,Iran,IRN,0.000000000000000,Iran,Iran,IRN,Iran,,Iran,IRN,Islamic Republic of Iran,,,,"Iran, Islamic Rep.",,4.000000000000000,3.000000000000000,4.000000000000000,13.000000000000000,66429284.000000000000000,841700.000000000000000,-99.000000000000000,2006.000000000000000,-99.000000000000000,5. Emerging region: G20,3. Upper middle income,-99.000000000000000,,IR,IRN,364,364,IR,IRN,-99.000000000000000,IRN,IRN,-99.000000000000000,-99.000000000000000,Asia,Asia,Southern Asia,Middle East & North Africa,4.000000000000000,4.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
77,9,1,Admin-0 country,5.000000000000000,Bosnia and Herzegovina,BIH,0.000000000000000,2.000000000000000,Sovereign country,Bosnia and Herzegovina,BIH,0.000000000000000,Bosnia and Herzegovina,BIH,0.000000000000000,Bosnia and Herzegovina,BIH,0.000000000000000,Bosnia and Herz.,Bosnia and Herzegovina,BIH,Bosnia and Herz.,,B.H.,BiH,Bosnia and Herzegovina,,,,Bosnia and Herzegovina,,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,4613414.000000000000000,29700.000000000000000,-99.000000000000000,1991.000000000000000,-99.000000000000000,6. Developing region,3. Upper middle income,-99.000000000000000,,BA,BIH,070,070,BA,BIH,-99.000000000000000,BIH,BIH,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,16.000000000000000,22.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
81,5,1,Admin-0 country,4.000000000000000,Austria,AUT,0.000000000000000,2.000000000000000,Sovereign country,Austria,AUT,0.000000000000000,Austria,AUT,0.000000000000000,Austria,AUT,0.000000000000000,Austria,Austria,AUT,Austria,,Aust.,A,Republic of Austria,,,,Austria,,3.000000000000000,1.000000000000000,3.000000000000000,4.000000000000000,8210281.000000000000000,329500.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,AT,AUT,040,040,AT,AUT,-99.000000000000000,AUT,AUT,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
82,11,1,Admin-0 country,4.000000000000000,Switzerland,CHE,0.000000000000000,2.000000000000000,Sovereign country,Switzerland,CHE,0.000000000000000,Switzerland,CHE,0.000000000000000,Switzerland,CHE,0.000000000000000,Switzerland,Switzerland,CHE,Switzerland,,Switz.,CH,Swiss Confederation,,,,Switzerland,,5.000000000000000,2.000000000000000,7.000000000000000,3.000000000000000,7604467.000000000000000,316700.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,CH,CHE,756,756,CH,CHE,-99.000000000000000,CHE,CHE,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,6.000000000000000,-99.000000000000000,1.000000000000000
83,31,1,Admin-0 country,2.000000000000000,Iran,IRN,0.000000000000000,2.000000000000000,Sovereign country,Iran,IRN,0.000000000000000,Iran,IRN,0.000000000000000,Iran,IRN,0.000000000000000,Iran,Iran,IRN,Iran,,Iran,IRN,Islamic Republic of Iran,,,,"Iran, Islamic Rep.",,4.000000000000000,3.000000000000000,4.000000000000000,13.000000000000000,66429284.000000000000000,841700.000000000000000,-99.000000000000000,2006.000000000000000,-99.000000000000000,5. Emerging region: G20,3. Upper middle income,-99.000000000000000,,IR,IRN,364,364,IR,IRN,-99.000000000000000,IRN,IRN,-99.000000000000000,-99.000000000000000,Asia,Asia,Southern Asia,Middle East & North Africa,4.000000000000000,4.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
94,42,1,Admin-0 country,5.000000000000000,Lithuania,LTU,0.000000000000000,2.000000000000000,Sovereign country,Lithuania,LTU,0.000000000000000,Lithuania,LTU,0.000000000000000,Lithuania,LTU,0.000000000000000,Lithuania,Lithuania,LTU,Lithuania,,Lith.,LT,Republic of Lithuania,,,,Lithuania,,6.000000000000000,3.000000000000000,3.000000000000000,9.000000000000000,3555179.000000000000000,63330.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,3. Upper middle income,-99.000000000000000,,LT,LTU,440,440,LT,LTU,-99.000000000000000,LTU,LTU,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,9.000000000000000,9.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
95,57,1,Admin-0 country,2.000000000000000,Russia,RUS,0.000000000000000,2.000000000000000,Sovereign country,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,Russian Federation,RUS,Russia,,Rus.,RUS,Russian Federation,,,,Russian Federation,,2.000000000000000,5.000000000000000,7.000000000000000,7.000000000000000,140041247.000000000000000,2266000.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,3. Emerging region: BRIC,3. Upper middle income,-99.000000000000000,,RU,RUS,643,643,RU,RUS,-99.000000000000000,RUS,RUS,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,6.000000000000000,18.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
